"project_id","burn_id","site_id","burn_year","count_year","years_postfire","latitude","longitude","ecozone","ecozone_combined","elevation","moisture","residual_organic","tslf","canopy_combustion","cmd_sm_norm","cmd_sm_1yf","cmd_sm_2yf","cmd_diff_y1","cmd_diff_y2","abibal_basal_area","betneo_basal_area","betpap_basal_area","larlar_basal_area","picmar_basal_area","picgla_basal_area","pinban_basal_area","popbal_basal_area","poptre_basal_area","unknown_basal_area","total_basal_area","abibal_density","betneo_density","betpap_density","larlar_density","picgla_density","picmar_density","pinban_density","popbal_density","poptre_density","unknown_density","conifer_density","broad_density","total_density","abibal_sdlng_dens","betneo_sdlng_dens","betpap_sdlng_dens","larlar_sdlng_dens","picgla_sdlng_dens","picmar_sdlng_dens","pinban_sdlng_dens","popbal_sdlng_dens","poptre_sdlng_dens","total_sdlng_dens","betpap_sucker_dens","popbal_sucker_dens","poptre_sucker_dens","betula_sdlng_sucker_dens","populus_sdlng_sucker_dens","broad_sdlng_sucker_dens","conifer_sdlng_dens","total_sdlng_sucker_dens"
"DDuros","1989 7093","1N_8",1989,2002,13,53.28217,-77.43027,"TAIGA SHIELD","SHIELD E",138,2,11.7,48,1,47,50,76,-3,-29,-9999,-9999,-9999,0,5.8,-9999,0,-9999,0,-9999,5.8,-9999,-9999,-9999,0,-9999,1.5,0,-9999,0,-9999,1.5,0,1.53,-9999,-9999,-9999,0,-9999,1.2,0,-9999,0,1.2,-9999,-9999,-9999,0,0,0,1.2,1.2
"DDuros","1989 7093","1N_9",1989,2002,13,53.28185,-77.42979,"TAIGA SHIELD","SHIELD E",139.2,2,22.3,64,1,47,50,76,-3,-29,-9999,-9999,-9999,0,5.6,-9999,0,-9999,0,-9999,5.6,-9999,-9999,-9999,0,-9999,1,0,-9999,0,-9999,1,0,1.02,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,0.1,-9999,-9999,-9999,0,0,0,0.1,0.1
"DDuros","1989 7093","1N_15",1989,2002,13,53.2799,-77.42709,"TAIGA SHIELD","SHIELD E",139,3,43.3,38,2,47,50,76,-3,-29,-9999,-9999,-9999,0,4.3,-9999,0,-9999,0,-9999,4.3,-9999,-9999,-9999,0,-9999,1.4,0,-9999,0,-9999,1.4,0,1.37,-9999,-9999,-9999,0,-9999,1.9,0,-9999,0,1.9,-9999,-9999,-9999,0,0,0,1.9,1.9
"DDuros","1989 7093","2N_2",1989,2002,13,53.27651,-77.42884,"TAIGA SHIELD","SHIELD E",139,1,1,130,0,47,50,76,-3,-29,-9999,-9999,-9999,0,1.3,-9999,0,-9999,0,-9999,1.3,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,-9999,0.3,0,0.25,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","2N_4",1989,2002,13,53.27569,-77.42977,"TAIGA SHIELD","SHIELD E",140.3,2,26.7,68,2,47,50,76,-3,-29,-9999,-9999,-9999,0,2.7,-9999,0,-9999,0,-9999,2.7,-9999,-9999,-9999,0,-9999,0.7,0,-9999,0,-9999,0.7,0,0.73,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","2N_12",1989,2002,13,53.27243,-77.43432,"TAIGA SHIELD","SHIELD E",161.7,1,7.3,43,0,46,49,76,-3,-30,-9999,-9999,-9999,1.1,2.4,-9999,0,-9999,2.3,-9999,5.7,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0.1,-9999,0.3,0.1,0.33,-9999,-9999,-9999,0,-9999,0.1,0.4,-9999,0.4,0.9,-9999,-9999,-9999,0,0.4,0.4,0.5,0.9
"DDuros","1989 7093","2N_13",1989,2002,13,53.2721,-77.43487,"TAIGA SHIELD","SHIELD E",166.1,1,1,17,0,46,49,76,-3,-30,-9999,-9999,-9999,0,2.1,-9999,0,-9999,0,-9999,2.1,-9999,-9999,-9999,0,-9999,0.6,0,-9999,0,-9999,0.6,0,0.62,-9999,-9999,-9999,0,-9999,0,0,-9999,0.1,0.1,-9999,-9999,-9999,0,0.1,0.1,0,0.1
"DDuros","1989 7093","2N_14",1989,2002,13,53.27177,-77.43536,"TAIGA SHIELD","SHIELD E",171.2,2,33.3,37,2,46,49,74,-3,-28,-9999,-9999,-9999,0,1.1,-9999,0,-9999,0,-9999,1.1,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.1,0,0.1,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,-9999,0,0,0,0,0
"DDuros","1989 7093","2N_15",1989,2002,13,53.25455,-77.42669,"TAIGA SHIELD","SHIELD E",199,2,18.7,39,1,43,48,73,-5,-30,-9999,-9999,-9999,0,4.2,-9999,0,-9999,0,-9999,4.2,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,-9999,0.2,0,0.2,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","3N_4",1989,2002,13,53.26525,-77.42947,"TAIGA SHIELD","SHIELD E",186.2,1,11.7,44,1,44,48,74,-4,-30,-9999,-9999,-9999,0,0.8,-9999,0,-9999,0,-9999,0.8,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,-9999,0.2,0,0.18,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0.2,0.5,-9999,-9999,-9999,0,0.2,0.2,0.3,0.5
"DDuros","1989 7093","3N_5",1989,2002,13,53.26515,-77.43001,"TAIGA SHIELD","SHIELD E",185.9,2,16.7,42,1,44,48,74,-4,-30,-9999,-9999,-9999,0,5.5,-9999,1.1,-9999,4.9,-9999,11.4,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0.1,-9999,0.4,0.1,0.55,-9999,-9999,-9999,0,-9999,0.4,0.1,-9999,0.9,1.4,-9999,-9999,-9999,0,0.9,0.9,0.5,1.4
"DDuros","1989 7093","3N_6",1989,2002,13,53.26509,-77.43024,"TAIGA SHIELD","SHIELD E",185.9,1,6.7,42,0,44,48,74,-4,-30,-9999,-9999,-9999,0,4,-9999,1.1,-9999,0.1,-9999,5.2,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.2,0,0.17,-9999,-9999,-9999,0,-9999,0.2,0.2,-9999,1.3,1.7,-9999,-9999,-9999,0,1.3,1.3,0.4,1.7
"DDuros","1989 7093","3N_7",1989,2002,13,53.26486,-77.43106,"TAIGA SHIELD","SHIELD E",186,1,2,39,0,44,48,74,-4,-30,-9999,-9999,-9999,0,2.1,-9999,0,-9999,1,-9999,3.1,-9999,-9999,-9999,0,-9999,0.6,0,-9999,0.1,-9999,0.6,0.1,0.63,-9999,-9999,-9999,0,-9999,0.1,0.1,-9999,0.1,0.3,-9999,-9999,-9999,0,0.1,0.1,0.2,0.3
"DDuros","1989 7093","3N_8",1989,2002,13,53.26468,-77.43168,"TAIGA SHIELD","SHIELD E",185.8,1,8,42,0,44,48,74,-4,-30,-9999,-9999,-9999,0,2.8,-9999,0.3,-9999,1.1,-9999,4.2,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,-9999,0.5,0,0.47,-9999,-9999,-9999,0,-9999,0.4,0.5,-9999,0.3,1.2,-9999,-9999,-9999,0,0.3,0.3,0.9,1.2
"DDuros","1989 7093","3N_9",1989,2002,13,53.26466,-77.43224,"TAIGA SHIELD","SHIELD E",185.1,1,0.7,43,0,44,48,74,-4,-30,-9999,-9999,-9999,0,1.6,-9999,0,-9999,0,-9999,1.6,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.53,-9999,-9999,-9999,0,-9999,0.1,0.6,-9999,0.1,0.8,-9999,-9999,-9999,0,0.1,0.1,0.7,0.8
"DDuros","1989 7093","3N_10",1989,2002,13,53.26418,-77.43295,"TAIGA SHIELD","SHIELD E",185,3,15.7,50,1,44,48,74,-4,-30,-9999,-9999,-9999,0,0.2,-9999,0,-9999,0,-9999,0.2,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,-9999,0.3,0,0.28,-9999,-9999,-9999,0,-9999,0.1,1.6,-9999,0,1.7,-9999,-9999,-9999,0,0,0,1.7,1.7
"DDuros","1989 7093","3N_11",1989,2002,13,53.26394,-77.43369,"TAIGA SHIELD","SHIELD E",184.7,3,20.3,45,1,44,48,74,-4,-30,-9999,-9999,-9999,0,6,-9999,0,-9999,0,-9999,6,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.5,-9999,-9999,-9999,0,-9999,0.1,0.1,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","3N_12",1989,2002,13,53.26346,-77.43471,"TAIGA SHIELD","SHIELD E",185.2,3,32.3,238,2,44,48,74,-4,-30,-9999,-9999,-9999,0,3.4,-9999,0,-9999,0,-9999,3.4,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.47,-9999,-9999,-9999,0,-9999,0.3,0.1,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","3N_13",1989,2002,13,53.26334,-77.43497,"TAIGA SHIELD","SHIELD E",185.5,3,27,185,2,44,48,74,-4,-30,-9999,-9999,-9999,0,5.9,-9999,0,-9999,0,-9999,5.9,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.77,-9999,-9999,-9999,0,-9999,2,0,-9999,0,2,-9999,-9999,-9999,0,0,0,2,2
"DDuros","1989 7093","3N_14",1989,2002,13,53.26313,-77.43565,"TAIGA SHIELD","SHIELD E",187.3,3,13.3,190,1,44,48,74,-4,-30,-9999,-9999,-9999,0,0.3,-9999,0,-9999,0,-9999,0.3,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,-9999,0.4,0,0.43,-9999,-9999,-9999,0,-9999,0.6,0,-9999,0,0.6,-9999,-9999,-9999,0,0,0,0.6,0.6
"DDuros","1989 7093","3N_15",1989,2002,13,53.26297,-77.43611,"TAIGA SHIELD","SHIELD E",189.8,2,1.7,43,0,44,48,74,-4,-30,-9999,-9999,-9999,0,0.8,-9999,0,-9999,0,-9999,0.8,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.1,0,0.07,-9999,-9999,-9999,0,-9999,0,0.1,-9999,0.4,0.5,-9999,-9999,-9999,0,0.4,0.4,0.1,0.5
"DDuros","1989 7093","4N_1",1989,2002,13,53.25524,-77.42583,"TAIGA SHIELD","SHIELD E",197.1,2,24,112,1,43,48,73,-5,-30,-9999,-9999,-9999,0,2,-9999,0,-9999,0,-9999,2,-9999,-9999,-9999,0,-9999,0.9,0,-9999,0,-9999,0.9,0,0.93,-9999,-9999,-9999,0,-9999,0.1,1.7,-9999,0,1.8,-9999,-9999,-9999,0,0,0,1.8,1.8
"DDuros","1989 7093","4N_2",1989,2002,13,53.25489,-77.42625,"TAIGA SHIELD","SHIELD E",197.9,1,15.7,38,1,43,48,73,-5,-30,-9999,-9999,-9999,0,0.2,-9999,0,-9999,0,-9999,0.2,-9999,-9999,-9999,0,-9999,0.7,0,-9999,0,-9999,0.7,0,0.73,-9999,-9999,-9999,0,-9999,0,0.8,-9999,0,0.8,-9999,-9999,-9999,0,0,0,0.8,0.8
"DDuros","1989 7093","4N_3",1989,2002,13,53.25417,-77.42711,"TAIGA SHIELD","SHIELD E",200.9,2,17.7,47,1,43,48,73,-5,-30,-9999,-9999,-9999,0,0.5,-9999,0,-9999,0,-9999,0.5,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,-9999,0.3,0,0.32,-9999,-9999,-9999,0,-9999,0.3,0.1,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","4N_7",1989,2002,13,53.25257,-77.4291,"TAIGA SHIELD","SHIELD E",204.9,1,6.7,44,0,43,48,73,-5,-30,-9999,-9999,-9999,0,0,-9999,2.1,-9999,0,-9999,2.1,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.1,0,0.1,-9999,-9999,-9999,0,-9999,0,0.1,-9999,0,0.1,-9999,-9999,-9999,0,0,0,0.1,0.1
"DDuros","1989 7093","4N_8",1989,2002,13,53.25225,-77.42962,"TAIGA SHIELD","SHIELD E",205.2,1,9.3,44,0,43,48,73,-5,-30,-9999,-9999,-9999,0,1.1,-9999,0,-9999,0.3,-9999,1.4,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,-9999,0.4,0,0.37,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0.1,0.4,-9999,-9999,-9999,0,0.1,0.1,0.3,0.4
"DDuros","1989 7093","4N_9",1989,2002,13,53.25189,-77.43005,"TAIGA SHIELD","SHIELD E",205.4,1,2,44,0,43,48,73,-5,-30,-9999,-9999,-9999,0,10.4,-9999,0,-9999,1,-9999,11.4,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.78,-9999,-9999,-9999,0,-9999,0.4,0.4,-9999,0.7,1.5,-9999,-9999,-9999,0,0.7,0.7,0.8,1.5
"DDuros","1989 7093","4N_10",1989,2002,13,53.25153,-77.43057,"TAIGA SHIELD","SHIELD E",204.5,1,7,-9999,0,43,48,73,-5,-30,-9999,-9999,-9999,0,2.7,-9999,0,-9999,0,-9999,2.7,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,-9999,0.4,0,0.37,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","4N_11",1989,2002,13,53.25115,-77.43095,"TAIGA SHIELD","SHIELD E",203.4,2,13.7,90,1,43,48,73,-5,-30,-9999,-9999,-9999,0,6.7,-9999,0,-9999,0,-9999,6.7,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.75,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","4N_15",1989,2002,13,53.24966,-77.43273,"TAIGA SHIELD","SHIELD E",195.7,1,9,-9999,0,44,48,73,-4,-29,-9999,-9999,-9999,0,6.8,-9999,0,-9999,0,-9999,6.8,-9999,-9999,-9999,0,-9999,0.6,0,-9999,0,-9999,0.6,0,0.63,-9999,-9999,-9999,0,-9999,0.9,0,-9999,0,0.9,-9999,-9999,-9999,0,0,0,0.9,0.9
"DDuros","1989 7093","5N_8",1989,2002,13,53.24512,-77.42529,"TAIGA SHIELD","SHIELD E",197.5,1,2.7,44,0,43,48,73,-5,-30,-9999,-9999,-9999,0,1.7,-9999,0,-9999,0,-9999,1.7,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,-9999,0.2,0,0.2,-9999,-9999,-9999,0,-9999,0.1,0.2,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","5N_9",1989,2002,13,53.24487,-77.42589,"TAIGA SHIELD","SHIELD E",196.1,1,2.3,161,0,44,48,73,-4,-29,-9999,-9999,-9999,0,3.6,-9999,0,-9999,1.7,-9999,5.2,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0.1,-9999,0.4,0.1,0.55,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0.4,0.8,-9999,-9999,-9999,0,0.4,0.4,0.4,0.8
"DDuros","1989 7093","5N_10",1989,2002,13,53.24461,-77.42652,"TAIGA SHIELD","SHIELD E",191.6,1,1.3,42,0,44,48,73,-4,-29,-9999,-9999,-9999,0,1.3,-9999,0,-9999,0,-9999,1.3,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,-9999,0.3,0,0.28,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0.1,0.4,-9999,-9999,-9999,0,0.1,0.1,0.3,0.4
"DDuros","1989 7093","5N_11",1989,2002,13,53.24436,-77.42714,"TAIGA SHIELD","SHIELD E",189.4,2,33.3,153,2,44,48,74,-4,-30,-9999,-9999,-9999,0,16.6,-9999,0,-9999,0,-9999,16.6,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,-9999,0.4,0,0.43,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,0.5,-9999,-9999,-9999,0,0,0,0.5,0.5
"DDuros","1989 7093","7N_5",1989,2002,13,53.23189,-77.42247,"TAIGA SHIELD","SHIELD E",194.8,1,1.3,42,0,43,47,73,-4,-30,-9999,-9999,-9999,0,5.3,-9999,0,-9999,0,-9999,5.3,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.45,-9999,-9999,-9999,0,-9999,0.6,0.1,-9999,0,0.7,-9999,-9999,-9999,0,0,0,0.7,0.7
"DDuros","1989 7093","7N_10",1989,2002,13,53.23078,-77.42575,"TAIGA SHIELD","SHIELD E",190.6,3,40,80,2,44,48,73,-4,-29,-9999,-9999,-9999,0,5.5,-9999,0,-9999,0,-9999,5.5,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.52,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","7N_11",1989,2002,13,53.23057,-77.42643,"TAIGA SHIELD","SHIELD E",190.1,3,46.7,307,2,44,48,73,-4,-29,-9999,-9999,-9999,0,5.9,-9999,0,-9999,0,-9999,5.9,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.78,-9999,-9999,-9999,0,-9999,2.1,0,-9999,0,2.1,-9999,-9999,-9999,0,0,0,2.1,2.1
"DDuros","1989 7093","10N_1",1989,2002,13,53.20975,-77.43788,"TAIGA SHIELD","SHIELD E",197,2,22.3,48,1,43,47,73,-4,-30,-9999,-9999,-9999,0,0.4,-9999,0.8,-9999,0,-9999,1.1,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.53,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","10N_8",1989,2002,13,53.20676,-77.43609,"TAIGA SHIELD","SHIELD E",200.2,3,52.7,45,2,43,47,73,-4,-30,-9999,-9999,-9999,0,0.2,-9999,0,-9999,0,-9999,0.2,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.8,-9999,-9999,-9999,0,-9999,0.2,0.2,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","10N_9",1989,2002,13,53.20637,-77.43583,"TAIGA SHIELD","SHIELD E",201.5,2,10.7,45,1,43,47,73,-4,-30,-9999,-9999,-9999,0,0.9,-9999,1.1,-9999,0,-9999,1.9,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.5,-9999,-9999,-9999,0,-9999,0,0.6,-9999,0,0.6,-9999,-9999,-9999,0,0,0,0.6,0.6
"DDuros","1989 7093","10N_12",1989,2002,13,53.20509,-77.43513,"TAIGA SHIELD","SHIELD E",211.7,3,31.7,48,2,42,47,73,-5,-31,-9999,-9999,-9999,0.4,4,-9999,0,-9999,0,-9999,4.4,-9999,-9999,-9999,0.1,-9999,0.6,0,-9999,0,-9999,0.7,0,0.7,-9999,-9999,-9999,0,-9999,1.1,0,-9999,0,1.1,-9999,-9999,-9999,0,0,0,1.1,1.1
"DDuros","1989 7093","10N_13",1989,2002,13,53.20384,-77.43426,"TAIGA SHIELD","SHIELD E",201.4,2,3,17,0,43,47,73,-4,-30,-9999,-9999,-9999,0,0.2,-9999,0,-9999,0,-9999,0.2,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,-9999,0.2,0,0.15,-9999,-9999,-9999,0,-9999,0.3,0.6,-9999,0,0.9,-9999,-9999,-9999,0,0,0,0.9,0.9
"DDuros","1989 7093","10N_14",1989,2002,13,53.20425,-77.4345,"TAIGA SHIELD","SHIELD E",204.1,1,7,41,0,43,47,73,-4,-30,-9999,-9999,-9999,0,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.1,0,0.1,-9999,-9999,-9999,0,-9999,0.1,0.1,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","10N_15",1989,2002,13,53.20467,-77.43482,"TAIGA SHIELD","SHIELD E",208.1,1,1,17,0,42,47,73,-5,-31,-9999,-9999,-9999,0,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,0,-9999,0.1,0,-9999,0,-9999,0.1,0,0.08,-9999,-9999,-9999,0,-9999,0,0,-9999,0,0,-9999,-9999,-9999,0,0,0,0,0
"DDuros","1989 7093","11N_1",1989,2002,13,53.20509,-77.45213,"TAIGA SHIELD","SHIELD E",197.9,2,13.3,45,1,43,47,73,-4,-30,-9999,-9999,-9999,0,4,-9999,0,-9999,0,-9999,4,-9999,-9999,-9999,0,-9999,1.1,0,-9999,0,-9999,1.1,0,1.12,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","11N_2",1989,2002,13,53.20507,-77.45286,"TAIGA SHIELD","SHIELD E",197,2,11,48,1,43,47,73,-4,-30,-9999,-9999,-9999,0,1.7,-9999,0,-9999,0,-9999,1.7,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.45,-9999,-9999,-9999,0,-9999,0.4,0,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","11N_3",1989,2002,13,53.20504,-77.45362,"TAIGA SHIELD","SHIELD E",197.6,3,35.3,16,2,43,47,73,-4,-30,-9999,-9999,-9999,0,0.4,-9999,0,-9999,0,-9999,0.4,-9999,-9999,-9999,0,-9999,0.6,0,-9999,0,-9999,0.6,0,0.57,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,0.2,-9999,-9999,-9999,0,0,0,0.2,0.2
"DDuros","1989 7093","11N_4",1989,2002,13,53.20499,-77.45438,"TAIGA SHIELD","SHIELD E",198.4,1,11,25,1,43,47,73,-4,-30,-9999,-9999,-9999,0,0.2,-9999,4.2,-9999,0,-9999,4.3,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0,-9999,0.3,0,0.3,-9999,-9999,-9999,0,-9999,0,2,-9999,0,2,-9999,-9999,-9999,0,0,0,2,2
"DDuros","1989 7093","11N_5",1989,2002,13,53.20499,-77.45513,"TAIGA SHIELD","SHIELD E",196.7,1,1.3,43,0,43,47,73,-4,-30,-9999,-9999,-9999,0,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,0,-9999,0.2,0,-9999,0,-9999,0.2,0,0.22,-9999,-9999,-9999,0,-9999,0,1.1,-9999,0,1.1,-9999,-9999,-9999,0,0,0,1.1,1.1
"DDuros","1989 7093","11N_6",1989,2002,13,53.205,-77.45589,"TAIGA SHIELD","SHIELD E",196.3,3,41.7,48,2,43,47,73,-4,-30,-9999,-9999,-9999,0,0.2,-9999,0,-9999,0,-9999,0.2,-9999,-9999,-9999,0,-9999,1.2,0,-9999,0,-9999,1.2,0,1.23,-9999,-9999,-9999,0,-9999,1.4,0,-9999,0,1.4,-9999,-9999,-9999,0,0,0,1.4,1.4
"DDuros","1989 7093","11N_7",1989,2002,13,53.20502,-77.45664,"TAIGA SHIELD","SHIELD E",195.3,3,52,48,2,43,47,73,-4,-30,-9999,-9999,-9999,0.1,4.7,-9999,0,-9999,0,-9999,4.9,-9999,-9999,-9999,0,-9999,0.8,0,-9999,0,-9999,0.8,0,0.78,-9999,-9999,-9999,0,-9999,2.2,0,-9999,0,2.2,-9999,-9999,-9999,0,0,0,2.2,2.2
"DDuros","1989 7093","11N_8",1989,2002,13,53.20498,-77.45738,"TAIGA SHIELD","SHIELD E",195.8,3,24.3,82,1,43,47,73,-4,-30,-9999,-9999,-9999,0.1,0.8,-9999,0,-9999,0,-9999,0.9,-9999,-9999,-9999,0.1,-9999,0.7,0,-9999,0,-9999,0.8,0,0.78,-9999,-9999,-9999,0,-9999,0.9,0,-9999,0,0.9,-9999,-9999,-9999,0,0,0,0.9,0.9
"DDuros","1989 7093","11N_9",1989,2002,13,53.20497,-77.45811,"TAIGA SHIELD","SHIELD E",197.5,3,60,38,2,43,47,73,-4,-30,-9999,-9999,-9999,0,0.9,-9999,0,-9999,0,-9999,0.9,-9999,-9999,-9999,0,-9999,0.5,0,-9999,0,-9999,0.5,0,0.48,-9999,-9999,-9999,0,-9999,0.3,0,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","12N_1",1989,2002,13,53.19914,-77.46236,"TAIGA SHIELD","SHIELD E",207.2,1,6.3,48,0,43,47,73,-4,-30,-9999,-9999,-9999,0,0.1,-9999,1.2,-9999,0,-9999,1.3,-9999,-9999,-9999,0,-9999,0.6,0.3,-9999,0,-9999,0.9,0,0.92,-9999,-9999,-9999,0,-9999,0.1,0.3,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","12N_2",1989,2002,13,53.1991,-77.46309,"TAIGA SHIELD","SHIELD E",210,1,14,48,1,42,47,73,-5,-31,-9999,-9999,-9999,0,0.1,-9999,1.2,-9999,0,-9999,1.3,-9999,-9999,-9999,0,-9999,0.3,0.2,-9999,0,-9999,0.5,0,0.47,-9999,-9999,-9999,0,-9999,0,0.3,-9999,0,0.3,-9999,-9999,-9999,0,0,0,0.3,0.3
"DDuros","1989 7093","12N_3",1989,2002,13,53.19907,-77.46385,"TAIGA SHIELD","SHIELD E",212.5,1,7.7,89,0,42,47,73,-5,-31,-9999,-9999,-9999,0,0,-9999,2.1,-9999,0,-9999,2.1,-9999,-9999,-9999,0,-9999,0.3,0.2,-9999,0,-9999,0.4,0,0.43,-9999,-9999,-9999,0,-9999,0,0.4,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","12N_4",1989,2002,13,53.199,-77.46458,"TAIGA SHIELD","SHIELD E",212.5,1,6.3,48,0,42,47,73,-5,-31,-9999,-9999,-9999,0,0.4,-9999,0.1,-9999,0,-9999,0.5,-9999,-9999,-9999,0,-9999,0.2,0.1,-9999,0,-9999,0.2,0,0.23,-9999,-9999,-9999,0,-9999,0,0.4,-9999,0,0.4,-9999,-9999,-9999,0,0,0,0.4,0.4
"DDuros","1989 7093","12N_5",1989,2002,13,53.199,-77.46533,"TAIGA SHIELD","SHIELD E",210.6,2,12.3,48,1,42,47,73,-5,-31,-9999,-9999,-9999,0,1.3,-9999,1.1,-9999,0,-9999,2.4,-9999,-9999,-9999,0,-9999,0.3,0.1,-9999,0,-9999,0.4,0,0.38,-9999,-9999,-9999,0,-9999,0.7,1,-9999,0,1.7,-9999,-9999,-9999,0,0,0,1.7,1.7
"DDuros","1989 7093","12N_6",1989,2002,13,53.19893,-77.46607,"TAIGA SHIELD","SHIELD E",207.1,2,26,31,2,43,47,73,-4,-30,-9999,-9999,-9999,0,2.8,-9999,0,-9999,0,-9999,2.8,-9999,-9999,-9999,0.1,-9999,0.2,0,-9999,0,-9999,0.3,0,0.3,-9999,-9999,-9999,0,-9999,0.8,0.2,-9999,0,1,-9999,-9999,-9999,0,0,0,1,1
"DDuros","1989 7093","12N_7",1989,2002,13,53.19884,-77.46686,"TAIGA SHIELD","SHIELD E",206.6,3,22.3,48,1,43,47,73,-4,-30,-9999,-9999,-9999,0.2,0.3,-9999,0,-9999,0,-9999,0.6,-9999,-9999,-9999,0.1,-9999,0.4,0.1,-9999,0,-9999,0.6,0,0.62,-9999,-9999,-9999,0,-9999,1.5,1,-9999,0,2.5,-9999,-9999,-9999,0,0,0,2.5,2.5
